argument_id,proposal_id,aspect_name,aspect_description,argument_type,argument
374,629,Responsabilidad ciudadana,Fomento de la responsabilidad individual y colectiva en el mantenimiento de la limpieza urbana,support,"Estoy de acuerdo con sancionar a los incívicos pero también creo que toda la gente que recibe una ayuda social, debería contribuir y colaborar para mantener las ciudades limpias."
375,629,Responsabilidad ciudadana,Fomento de la responsabilidad individual y colectiva en el mantenimiento de la limpieza urbana,support,"La gente es muy vaga, tenemos puntos limpios donde poder dejar ese tipo de basuras. Me pone negra ver al lado de los contenedores de panel y de vidrio todo tipo de enseres."
376,629,Discriminación y prejuicios,Presencia de prejuicios y discriminación en el debate sobre la limpieza urbana,support,Siento decirte que en el puente de vallecas esos vecinos incívicos son en su mayoría de etnia gitana.
377,629,Discriminación y prejuicios,Presencia de prejuicios y discriminación en el debate sobre la limpieza urbana,support,"Estoy desacuerdo con su afirmación y aunque si fuera así me da igual que sean gitanos que payos, extranjeros o nacionales, altos o bajitos. Creo que se debería sancionar a cualquier ciudadano que ensucie la vía pública."
378,878,Administración de pienso anticonceptivo,Uso de pienso anticonceptivo para controlar la reproducción de palomas urbanas,support,"En Barcelona se usa, y está dando buenos resultados."
379,878,Administración de pienso anticonceptivo,Uso de pienso anticonceptivo para controlar la reproducción de palomas urbanas,support,"Lo mejor es el pienso y no matar a los animales como si no importaran, eso debería prohibirse."
380,878,Administración de pienso anticonceptivo,Uso de pienso anticonceptivo para controlar la reproducción de palomas urbanas,support,"Hay estudios científicos probados sobre la eficacia del pienso, en Italia y en otros países."
381,878,Administración de pienso anticonceptivo,Uso de pienso anticonceptivo para controlar la reproducción de palomas urbanas,support,El pienso viene administrándose ya por 15-20 años.
382,878,Administración de pienso anticonceptivo,Uso de pienso anticonceptivo para controlar la reproducción de palomas urbanas,support,El pienso está estudiado eficacia y protocolo de administración así como su seguridad sanitaria y medioambiental.
383,878,Administración de pienso anticonceptivo,Uso de pienso anticonceptivo para controlar la reproducción de palomas urbanas,attack,Mi preocupación con el pienso anticonceptivo es si realmente hay estudios fiables y que se hayan realizado con el suficiente tiempo como para estar seguros de que no provoca el mismo efecto en otras aves y/o animales que puedan ingerirlos y que incluso están en peligro de extinción.
384,878,Uso de huevos falsos,Implementación de huevos falsos para controlar la reproducción de palomas urbanas,support,Existe una solución ética que pasa por la administración de pienso anticonceptivo y uso de huevos falsos palomares ecológicos.
385,878,Cierre de huecos de nidada,Cierre de los huecos de nidada fuera de la temporada de cría para controlar la población de palomas,support,También existen otros métodos complementarios como son la instalación de palomares ecológicos educativos y de control y medidas disuasorias o urbanísticas que ayudan a mantener una población de palomas estable y sana.
386,878,Cierre de huecos de nidada,Cierre de los huecos de nidada fuera de la temporada de cría para controlar la población de palomas,support,"En nuestra web puedes ver otros métodos como son el cerramiento de nidos, introducción de depredadores naturales, medidas disuasorias."
387,879,Sistema de Retorno,"Un sistema de gestión de residuos que implica un pequeño pago previo con cada envase, retornado al consumidor al reciclar.",support,"Este sistema ha dado muy buenos resultados ambientales en diferentes países, logrando llegar a altos porcentajes de reciclado de envases."
388,879,Sistema de Retorno,"Un sistema de gestión de residuos que implica un pequeño pago previo con cada envase, retornado al consumidor al reciclar.",support,En Alemania está instalado hace años y es algo que incentiva el reciclaje en el hogar ya que te pagan hasta 25 centimos por botella de plástico.
389,879,Sistema de Retorno,"Un sistema de gestión de residuos que implica un pequeño pago previo con cada envase, retornado al consumidor al reciclar.",support,"Las empresas ganan reutilizando los envases, gana el medio ambiente disminuyendo el consumo de plástico y evitando tragedias como las inmensas acumulaciones de plástico en los mares."
390,879,Sistema de Retorno,"Un sistema de gestión de residuos que implica un pequeño pago previo con cada envase, retornado al consumidor al reciclar.",attack,No estoy de acuerdo con los premios por civismo. Es un deber de todos como ciudadano.
391,879,Sistema de Retorno,"Un sistema de gestión de residuos que implica un pequeño pago previo con cada envase, retornado al consumidor al reciclar.",attack,Este metodo implica que nadie te va a pagar por reciclar - Pagas el dinero que luego te van a devolver al comprarlo.
392,879,Sistema de Retorno,"Un sistema de gestión de residuos que implica un pequeño pago previo con cada envase, retornado al consumidor al reciclar.",attack,Si se te rompe el envase o la etiqueta te has quedado sin dinero.
393,879,Gestión Municipal de Alimentos Sobrantes,Una propuesta para optimizar la utilización de alimentos sobrantes a través de la gestión municipal.,support,Una gestión municipal en todo el proceso de la gestión de los alimentos sobrantes optimizaría su utilización y la gente sin recursos podría alimentarse diariamente.
394,879,Gestión Municipal de Alimentos Sobrantes,Una propuesta para optimizar la utilización de alimentos sobrantes a través de la gestión municipal.,attack,La intención es buena pero esta propuesta se queda corta en muchos aspectos.
395,879,Reutilización de Envases,"Propuesta para reutilizar envases, evitando el malgasto de nuevas materias primas.",support,Yo sería partidario de este sistema si el envase no se deteriorara y se conservara intacto esto facilitaría que se devolviera al envasador.
396,879,Reutilización de Envases,"Propuesta para reutilizar envases, evitando el malgasto de nuevas materias primas.",support,Este tipo de propuestas deberían estar redirigidas para que todos los votos a favor sumaran más.
397,879,Reutilización de Envases,"Propuesta para reutilizar envases, evitando el malgasto de nuevas materias primas.",attack,penalizaría a los fabricantes que utilizaran envases innecesarios lease envases de cartonpapel para contener por ejemplo varias latas de atun etc.
398,900,Penalización a Bancos,La imposición de multas o impuestos a bancos por mantener viviendas vacías,support,"Forzarles a darles uso, mediante alquiler si no quieren vender todavía, o vendiéndolas, es bueno para todos."
399,900,Penalización a Bancos,La imposición de multas o impuestos a bancos por mantener viviendas vacías,support,"Propondría acuerdos con los bancos, que cedan inmuebles por un tiempo determinado 3 años por ejemplo para la EMV y dar más alquileres sociales."
400,900,Penalización a Bancos,La imposición de multas o impuestos a bancos por mantener viviendas vacías,attack,"No tiene sentido forzar a la banca a mantener unos inmuebles para alquilarlos. Son bancos, no inmobiliarias, su negocio no es el alquiler."
401,900,Impacto en la Economía,Las consecuencias económicas de la medida propuesta,support,"Habría más negocios, establecimientos, pymes y demás, si los alquileres no fuesen tan abusivos."
402,900,Impacto en la Economía,Las consecuencias económicas de la medida propuesta,support,Si se multara a los bancos solo todo primera la vivienda habitual y que fuese proporcional a los metros cuadrados construidos.
403,900,Impacto en la Economía,Las consecuencias económicas de la medida propuesta,support,"Estoy de acuerdo con la medida, pero falta algo de marketing. No se trataría de multas, si no de incentivos que penalizarían el mantener la vivienda fuera de mercado."
404,900,Justicia Social,La relevancia de la medida en términos de equidad y justicia social,support,"El de la ocupación de las misma que legalmente es un ilícito penal pero que en la practica es un problema ético, de justicia y también de convivencia."
405,900,Justicia Social,La relevancia de la medida en términos de equidad y justicia social,support,"La solución sería que el gobierno se encargara de ayudar a alquilar esas viviendas a gente a un precio justo para ellos, así todas las partes saldrian ganando."
406,900,Justicia Social,La relevancia de la medida en términos de equidad y justicia social,support,¡Por supuesto! No hacerlo sería fomentar la especulación.
407,900,Justicia Social,La relevancia de la medida en términos de equidad y justicia social,attack,"Contestando a anonimo. Yo multaria al despediria al departamento de riesgos, a su director y al consejo de administración del banco que permitieron que firmaran una hipoteca sin leerse las condiciones, gente que no cumplia la politica del banco."
408,900,Justicia Social,La relevancia de la medida en términos de equidad y justicia social,attack,"Yo también propondria multar a todos aquellos que firmaron una hipoteca sin leerse las condiciones, ya que por culpa de esto los bancos se han quedado con muchos pisos."
409,900,Justicia Social,La relevancia de la medida en términos de equidad y justicia social,attack,Porqué no afectaría a particulares. Creo que tener una casa vacía afecta igual sea quién sea el dueño. Gravar con impuestos a todos parece lo más justo.
410,900,Legalidad y Discriminación,La legalidad de la medida y si constituye una discriminación hacia los bancos,support,"Gracias por tu opinión. Desconozco cómo lo han hecho en Barcelona, aunque creo que la medida afecta exclusivamente a los bancos. No creo que haya ningún problema legal en diferenciar entre bancos y particulares."
